onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
3.356	n/a	1678	surroundSuppB2_start	97	n/a	n/a	n/a
4.892	n/a	2446	fixpoint_ON	4	n/a	n/a	n/a
5.408	2.4	2704	stim_ON	8	1	1	3
8.316	n/a	4158	fixpoint_ON	4	n/a	n/a	n/a
8.826	2.4	4413	stim_ON	8	1	0.6	1
11.736	n/a	5868	fixpoint_ON	4	n/a	n/a	n/a
12.246	2.4	6123	stim_ON	8	1	0.3	2
15.156	n/a	7578	fixpoint_ON	4	n/a	n/a	n/a
15.666	2.4	7833	stim_ON	8	1	0	3
18.576	n/a	9288	fixpoint_ON	4	n/a	n/a	n/a
19.086	2.4	9543	stim_ON	8	1	0	2
21.996	n/a	10998	fixpoint_ON	4	n/a	n/a	n/a
22.506	2.4	11253	stim_ON	8	1	0.3	1
25.416	n/a	12708	fixpoint_ON	4	n/a	n/a	n/a
25.926	2.4	12963	stim_ON	8	1	0.6	3
28.836	n/a	14418	fixpoint_ON	4	n/a	n/a	n/a
29.346	2.4	14673	stim_ON	8	1	1	2
32.256	n/a	16128	fixpoint_ON	4	n/a	n/a	n/a
32.766	2.4	16383	stim_ON	8	1	1	3
35.676	n/a	17838	fixpoint_ON	4	n/a	n/a	n/a
36.186	2.4	18093	stim_ON	8	1	0.6	1
39.098	n/a	19549	fixpoint_ON	4	n/a	n/a	n/a
39.608	2.4	19804	stim_ON	8	1	0.3	2
42.518	n/a	21259	fixpoint_ON	4	n/a	n/a	n/a
43.028	2.4	21514	stim_ON	8	1	0	3
45.938	n/a	22969	fixpoint_ON	4	n/a	n/a	n/a
46.448	2.4	23224	stim_ON	8	0	1	1
49.358	n/a	24679	fixpoint_ON	4	n/a	n/a	n/a
49.868	2.4	24934	stim_ON	8	0	0.6	2
52.778	n/a	26389	fixpoint_ON	4	n/a	n/a	n/a
53.288	2.4	26644	stim_ON	8	0	0.3	3
56.198	n/a	28099	fixpoint_ON	4	n/a	n/a	n/a
56.708	2.4	28354	stim_ON	8	0	0	1
59.618	n/a	29809	fixpoint_ON	4	n/a	n/a	n/a
60.128	2.4	30064	stim_ON	8	1	1	3
63.038	n/a	31519	fixpoint_ON	4	n/a	n/a	n/a
63.548	2.4	31774	stim_ON	8	1	0.6	2
66.458	n/a	33229	fixpoint_ON	4	n/a	n/a	n/a
66.968	2.4	33484	stim_ON	8	1	0.3	1
69.878	n/a	34939	fixpoint_ON	4	n/a	n/a	n/a
70.388	2.4	35194	stim_ON	8	1	0	3
73.298	n/a	36649	fixpoint_ON	4	n/a	n/a	n/a
73.808	2.4	36904	stim_ON	8	1	0	3
76.718	n/a	38359	fixpoint_ON	4	n/a	n/a	n/a
77.228	2.4	38614	stim_ON	8	1	0.3	1
80.138	n/a	40069	fixpoint_ON	4	n/a	n/a	n/a
80.648	2.4	40324	stim_ON	8	1	0.6	2
83.558	n/a	41779	fixpoint_ON	4	n/a	n/a	n/a
84.068	2.4	42034	stim_ON	8	1	1	3
86.978	n/a	43489	fixpoint_ON	4	n/a	n/a	n/a
87.488	2.4	43744	stim_ON	8	1	0	1
90.398	n/a	45199	fixpoint_ON	4	n/a	n/a	n/a
90.908	2.4	45454	stim_ON	8	0	0	2
93.82	n/a	46910	fixpoint_ON	4	n/a	n/a	n/a
94.328	2.4	47164	stim_ON	8	1	0.3	3
97.238	n/a	48619	fixpoint_ON	4	n/a	n/a	n/a
97.748	2.4	48874	stim_ON	8	0	0.3	1
100.658	n/a	50329	fixpoint_ON	4	n/a	n/a	n/a
101.168	2.4	50584	stim_ON	8	1	0.6	2
