onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
46.75	n/a	23375	contrastChangeB3_start	96	n/a
52.436	n/a	26218	contrastTrial_start	5	n/a
56.836	n/a	28418	left_target	8	n/a
58.364	n/a	29182	left_buttonPress	12	smiley_face
59.234	n/a	29617	contrastTrial_start	5	n/a
65.236	n/a	32618	left_target	8	n/a
66.716	n/a	33358	left_buttonPress	12	smiley_face
67.636	n/a	33818	contrastTrial_start	5	n/a
72.036	n/a	36018	right_target	9	n/a
74.016	n/a	37008	right_buttonPress	13	smiley_face
74.436	n/a	37218	contrastTrial_start	5	n/a
78.836	n/a	39418	left_target	8	n/a
80.516	n/a	40258	left_buttonPress	12	smiley_face
81.236	n/a	40618	contrastTrial_start	5	n/a
87.236	n/a	43618	right_target	9	n/a
88.686	n/a	44343	right_buttonPress	13	smiley_face
89.636	n/a	44818	contrastTrial_start	5	n/a
95.636	n/a	47818	right_target	9	n/a
97.196	n/a	48598	right_buttonPress	13	smiley_face
98.036	n/a	49018	contrastTrial_start	5	n/a
100.836	n/a	50418	right_target	9	n/a
102.996	n/a	51498	left_buttonPress	12	sad_face
103.236	n/a	51618	contrastTrial_start	5	n/a
103.516	n/a	51758	right_buttonPress	13	non_target
107.636	n/a	53818	left_target	8	n/a
108.786	n/a	54393	left_buttonPress	12	smiley_face
110.036	n/a	55018	contrastTrial_start	5	n/a
112.836	n/a	56418	right_target	9	n/a
114.056	n/a	57028	right_buttonPress	13	smiley_face
115.236	n/a	57618	contrastTrial_start	5	n/a
115.396	n/a	57698	right_buttonPress	13	non_target
121.236	n/a	60618	left_target	8	n/a
122.346	n/a	61173	left_buttonPress	12	smiley_face
123.636	n/a	61818	contrastTrial_start	5	n/a
128.036	n/a	64018	right_target	9	n/a
128.988	n/a	64494	right_buttonPress	13	smiley_face
130.438	n/a	65219	contrastTrial_start	5	n/a
134.836	n/a	67418	left_target	8	n/a
135.828	n/a	67914	left_buttonPress	12	smiley_face
137.238	n/a	68619	contrastTrial_start	5	n/a
140.038	n/a	70019	left_target	8	n/a
141.288	n/a	70644	left_buttonPress	12	smiley_face
142.438	n/a	71219	contrastTrial_start	5	n/a
148.438	n/a	74219	right_target	9	n/a
150.108	n/a	75054	right_buttonPress	13	smiley_face
150.838	n/a	75419	contrastTrial_start	5	n/a
156.838	n/a	78419	right_target	9	n/a
158.348	n/a	79174	left_buttonPress	12	sad_face
159.188	n/a	79594	right_buttonPress	13	non_target
159.238	n/a	79619	contrastTrial_start	5	n/a
163.638	n/a	81819	right_target	9	n/a
164.878	n/a	82439	right_buttonPress	13	smiley_face
166.038	n/a	83019	contrastTrial_start	5	n/a
168.838	n/a	84419	left_target	8	n/a
170.598	n/a	85299	left_buttonPress	12	smiley_face
171.238	n/a	85619	contrastTrial_start	5	n/a
174.038	n/a	87019	right_target	9	n/a
175.748	n/a	87874	right_buttonPress	13	smiley_face
176.438	n/a	88219	contrastTrial_start	5	n/a
182.438	n/a	91219	left_target	8	n/a
183.008	n/a	91504	left_buttonPress	12	smiley_face
184.708	n/a	92354	left_buttonPress	12	non_target
184.838	n/a	92419	contrastTrial_start	5	n/a
187.638	n/a	93819	left_target	8	n/a
189.22	n/a	94610	right_buttonPress	13	sad_face
189.44	n/a	94720	left_buttonPress	12	non_target
190.04	n/a	95020	contrastTrial_start	5	n/a
192.84	n/a	96420	right_target	9	n/a
194.15	n/a	97075	right_buttonPress	13	smiley_face
195.24	n/a	97620	contrastTrial_start	5	n/a
199.64	n/a	99820	right_target	9	n/a
201.06	n/a	100530	left_buttonPress	12	sad_face
201.66	n/a	100830	right_buttonPress	13	non_target
202.04	n/a	101020	contrastTrial_start	5	n/a
204.84	n/a	102420	left_target	8	n/a
206	n/a	103000	left_buttonPress	12	smiley_face
207.24	n/a	103620	contrastTrial_start	5	n/a
213.24	n/a	106620	left_target	8	n/a
214.37	n/a	107185	left_buttonPress	12	smiley_face
215.64	n/a	107820	contrastTrial_start	5	n/a
221.992	n/a	110996	break cnt	break cnt	n/a
264.73	n/a	132365	9999	9999	n/a
