onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
48.84	0	24420	surroundSuppB2_start	97	n/a	n/a	n/a
50.388	0	25194	fixpoint_ON	4	n/a	n/a	n/a
50.908	2.4	25454	stim_ON	8	1	1	3
53.816	0	26908	fixpoint_ON	4	n/a	n/a	n/a
54.324	2.4	27162	stim_ON	8	1	0.6	1
57.236	0	28618	fixpoint_ON	4	n/a	n/a	n/a
57.744	2.4	28872	stim_ON	8	1	0.3	2
60.656	0	30328	fixpoint_ON	4	n/a	n/a	n/a
61.164	2.4	30582	stim_ON	8	1	0	3
64.076	0	32038	fixpoint_ON	4	n/a	n/a	n/a
64.584	2.4	32292	stim_ON	8	1	0	2
67.496	0	33748	fixpoint_ON	4	n/a	n/a	n/a
68.004	2.4	34002	stim_ON	8	1	0.3	1
70.916	0	35458	fixpoint_ON	4	n/a	n/a	n/a
71.424	2.4	35712	stim_ON	8	1	0.6	3
74.336	0	37168	fixpoint_ON	4	n/a	n/a	n/a
74.844	2.4	37422	stim_ON	8	1	1	2
77.756	0	38878	fixpoint_ON	4	n/a	n/a	n/a
78.264	2.4	39132	stim_ON	8	1	1	3
81.176	0	40588	fixpoint_ON	4	n/a	n/a	n/a
81.684	2.4	40842	stim_ON	8	1	0.6	1
84.596	0	42298	fixpoint_ON	4	n/a	n/a	n/a
85.104	2.4	42552	stim_ON	8	1	0.3	2
88.016	0	44008	fixpoint_ON	4	n/a	n/a	n/a
88.524	2.4	44262	stim_ON	8	1	0	3
91.436	0	45718	fixpoint_ON	4	n/a	n/a	n/a
91.944	2.4	45972	stim_ON	8	0	1	1
94.856	0	47428	fixpoint_ON	4	n/a	n/a	n/a
95.364	2.4	47682	stim_ON	8	0	0.6	2
98.276	0	49138	fixpoint_ON	4	n/a	n/a	n/a
98.784	2.4	49392	stim_ON	8	0	0.3	3
101.696	0	50848	fixpoint_ON	4	n/a	n/a	n/a
102.204	2.4	51102	stim_ON	8	0	0	1
105.116	0	52558	fixpoint_ON	4	n/a	n/a	n/a
105.624	2.4	52812	stim_ON	8	1	1	3
108.536	0	54268	fixpoint_ON	4	n/a	n/a	n/a
109.044	2.4	54522	stim_ON	8	1	0.6	2
111.956	0	55978	fixpoint_ON	4	n/a	n/a	n/a
112.468	2.4	56234	stim_ON	8	1	0.3	1
115.376	0	57688	fixpoint_ON	4	n/a	n/a	n/a
115.888	2.4	57944	stim_ON	8	1	0	3
118.796	0	59398	fixpoint_ON	4	n/a	n/a	n/a
119.308	2.4	59654	stim_ON	8	1	0	3
122.216	0	61108	fixpoint_ON	4	n/a	n/a	n/a
122.728	2.4	61364	stim_ON	8	1	0.3	1
125.636	0	62818	fixpoint_ON	4	n/a	n/a	n/a
126.148	2.4	63074	stim_ON	8	1	0.6	2
129.056	0	64528	fixpoint_ON	4	n/a	n/a	n/a
129.568	2.4	64784	stim_ON	8	1	1	3
132.476	0	66238	fixpoint_ON	4	n/a	n/a	n/a
132.988	2.4	66494	stim_ON	8	1	0	1
135.896	0	67948	fixpoint_ON	4	n/a	n/a	n/a
136.408	2.4	68204	stim_ON	8	0	0	2
139.316	0	69658	fixpoint_ON	4	n/a	n/a	n/a
139.828	2.4	69914	stim_ON	8	1	0.3	3
142.736	0	71368	fixpoint_ON	4	n/a	n/a	n/a
143.248	2.4	71624	stim_ON	8	0	0.3	1
146.156	0	73078	fixpoint_ON	4	n/a	n/a	n/a
146.668	2.4	73334	stim_ON	8	1	0.6	2
149.576	0	74788	fixpoint_ON	4	n/a	n/a	n/a
150.088	2.4	75044	stim_ON	8	0	0.6	3
152.996	0	76498	fixpoint_ON	4	n/a	n/a	n/a
153.508	2.4	76754	stim_ON	8	1	1	1
156.416	0	78208	fixpoint_ON	4	n/a	n/a	n/a
156.928	2.4	78464	stim_ON	8	0	1	2
159.836	0	79918	fixpoint_ON	4	n/a	n/a	n/a
160.348	2.4	80174	stim_ON	8	1	0	3
163.256	0	81628	fixpoint_ON	4	n/a	n/a	n/a
163.768	2.4	81884	stim_ON	8	1	0.3	1
166.676	0	83338	fixpoint_ON	4	n/a	n/a	n/a
167.188	2.4	83594	stim_ON	8	1	0.6	2
170.096	0	85048	fixpoint_ON	4	n/a	n/a	n/a
170.608	2.4	85304	stim_ON	8	1	1	3
173.516	0	86758	fixpoint_ON	4	n/a	n/a	n/a
174.028	2.4	87014	stim_ON	8	1	1	2
176.936	0	88468	fixpoint_ON	4	n/a	n/a	n/a
177.448	2.4	88724	stim_ON	8	1	0.6	1
180.356	0	90178	fixpoint_ON	4	n/a	n/a	n/a
180.868	2.4	90434	stim_ON	8	1	0.3	3
183.776	0	91888	fixpoint_ON	4	n/a	n/a	n/a
184.288	2.4	92144	stim_ON	8	1	0	2
187.196	0	93598	fixpoint_ON	4	n/a	n/a	n/a
187.708	2.4	93854	stim_ON	8	0	1	1
190.62	0	95310	fixpoint_ON	4	n/a	n/a	n/a
191.128	2.4	95564	stim_ON	8	0	0.6	2
194.04	0	97020	fixpoint_ON	4	n/a	n/a	n/a
194.548	2.4	97274	stim_ON	8	0	0.3	3
197.46	0	98730	fixpoint_ON	4	n/a	n/a	n/a
197.968	2.4	98984	stim_ON	8	0	0	1
200.88	0	100440	fixpoint_ON	4	n/a	n/a	n/a
201.388	2.4	100694	stim_ON	8	1	1	2
204.3	0	102150	fixpoint_ON	4	n/a	n/a	n/a
204.808	2.4	102404	stim_ON	8	1	0.6	3
207.72	0	103860	fixpoint_ON	4	n/a	n/a	n/a
208.228	2.4	104114	stim_ON	8	1	0.3	1
211.14	0	105570	fixpoint_ON	4	n/a	n/a	n/a
211.648	2.4	105824	stim_ON	8	1	0	2
214.56	0	107280	fixpoint_ON	4	n/a	n/a	n/a
215.068	2.4	107534	stim_ON	8	1	0	1
217.98	0	108990	fixpoint_ON	4	n/a	n/a	n/a
218.488	2.4	109244	stim_ON	8	1	0.3	3
221.4	0	110700	fixpoint_ON	4	n/a	n/a	n/a
221.908	2.4	110954	stim_ON	8	1	0.6	2
