onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.012	n/a	1006	video_start	81
115.932	n/a	57966	9999	9999
116.968	n/a	58484	video_start	83
287.52	n/a	143760	video_stop	103
288.072	n/a	144036	break cnt	break cnt
322.884	n/a	161442	contrastChangeB2_start	95
328.588	n/a	164294	contrastTrial_start	5
332.992	n/a	166496	stim_ON	8
334.832	n/a	167416	dot_no2_ON	12
335.392	n/a	167696	contrastTrial_start	5
341.392	n/a	170696	stim_ON	8
343.012	n/a	171506	dot_no2_ON	12
343.792	n/a	171896	contrastTrial_start	5
348.192	n/a	174096	right_target	9
349.772	n/a	174886	dot_no3_ON	13
350.592	n/a	175296	contrastTrial_start	5
354.992	n/a	177496	stim_ON	8
356.452	n/a	178226	dot_no2_ON	12
357.392	n/a	178696	contrastTrial_start	5
363.392	n/a	181696	right_target	9
364.94	n/a	182470	dot_no3_ON	13
365.48	n/a	182740	dot_no3_ON	13
365.792	n/a	182896	contrastTrial_start	5
371.792	n/a	185896	right_target	9
373.08	n/a	186540	dot_no3_ON	13
374.192	n/a	187096	contrastTrial_start	5
378.592	n/a	189296	stim_ON	8
380.112	n/a	190056	dot_no2_ON	12
380.992	n/a	190496	contrastTrial_start	5
383.792	n/a	191896	right_target	9
385.06	n/a	192530	dot_no3_ON	13
386.192	n/a	193096	contrastTrial_start	5
388.992	n/a	194496	right_target	9
390.32	n/a	195160	dot_no3_ON	13
391.392	n/a	195696	contrastTrial_start	5
397.392	n/a	198696	stim_ON	8
398.98	n/a	199490	dot_no2_ON	12
399.792	n/a	199896	contrastTrial_start	5
404.192	n/a	202096	stim_ON	8
406.172	n/a	203086	dot_no2_ON	12
406.632	n/a	203316	contrastTrial_start	5
412.644	n/a	206322	stim_ON	8
414.144	n/a	207072	dot_no2_ON	12
415.044	n/a	207522	contrastTrial_start	5
417.844	n/a	208922	stim_ON	8
419.372	n/a	209686	dot_no2_ON	12
420.244	n/a	210122	contrastTrial_start	5
426.244	n/a	213122	right_target	9
427.424	n/a	213712	dot_no3_ON	13
428.644	n/a	214322	contrastTrial_start	5
433.044	n/a	216522	right_target	9
434.544	n/a	217272	dot_no3_ON	13
435.444	n/a	217722	contrastTrial_start	5
438.244	n/a	219122	stim_ON	8
439.624	n/a	219812	dot_no2_ON	12
440.644	n/a	220322	contrastTrial_start	5
443.444	n/a	221722	right_target	9
444.824	n/a	222412	dot_no3_ON	13
445.844	n/a	222922	contrastTrial_start	5
448.644	n/a	224322	stim_ON	8
450.224	n/a	225112	dot_no2_ON	12
451.044	n/a	225522	contrastTrial_start	5
453.844	n/a	226922	stim_ON	8
455.524	n/a	227762	dot_no2_ON	12
456.244	n/a	228122	contrastTrial_start	5
459.044	n/a	229522	right_target	9
460.444	n/a	230222	dot_no3_ON	13
461.444	n/a	230722	contrastTrial_start	5
465.844	n/a	232922	right_target	9
467.364	n/a	233682	dot_no3_ON	13
468.244	n/a	234122	contrastTrial_start	5
472.644	n/a	236322	right_target	9
474.264	n/a	237132	dot_no3_ON	13
475.044	n/a	237522	contrastTrial_start	5
481.044	n/a	240522	stim_ON	8
482.624	n/a	241312	dot_no2_ON	12
483.444	n/a	241722	contrastTrial_start	5
489.444	n/a	244722	right_target	9
490.912	n/a	245456	dot_no3_ON	13
491.844	n/a	245922	contrastTrial_start	5
492.884	n/a	246442	dot_no3_ON	13
498.228	n/a	249114	break cnt	break cnt
524.924	n/a	262462	9999	9999
