onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
39.244	0	19622	surroundSuppB2_start	97	n/a	n/a	n/a
40.78	0	20390	fixpoint_ON	4	n/a	n/a	n/a
41.3	2.4	20650	stim_ON	8	1	1	3
44.216	0	22108	fixpoint_ON	4	n/a	n/a	n/a
44.728	2.4	22364	stim_ON	8	1	0.6	1
47.636	0	23818	fixpoint_ON	4	n/a	n/a	n/a
48.144	2.4	24072	stim_ON	8	1	0.3	2
51.056	0	25528	fixpoint_ON	4	n/a	n/a	n/a
51.568	2.4	25784	stim_ON	8	1	0	3
54.476	0	27238	fixpoint_ON	4	n/a	n/a	n/a
54.988	2.4	27494	stim_ON	8	1	0	2
57.896	0	28948	fixpoint_ON	4	n/a	n/a	n/a
58.408	2.4	29204	stim_ON	8	1	0.3	1
61.316	0	30658	fixpoint_ON	4	n/a	n/a	n/a
61.824	2.4	30912	stim_ON	8	1	0.6	3
64.736	0	32368	fixpoint_ON	4	n/a	n/a	n/a
65.248	2.4	32624	stim_ON	8	1	1	2
68.156	0	34078	fixpoint_ON	4	n/a	n/a	n/a
68.664	2.4	34332	stim_ON	8	1	1	3
71.576	0	35788	fixpoint_ON	4	n/a	n/a	n/a
72.088	2.4	36044	stim_ON	8	1	0.6	1
74.996	0	37498	fixpoint_ON	4	n/a	n/a	n/a
75.508	2.4	37754	stim_ON	8	1	0.3	2
78.416	0	39208	fixpoint_ON	4	n/a	n/a	n/a
78.928	2.4	39464	stim_ON	8	1	0	3
81.836	0	40918	fixpoint_ON	4	n/a	n/a	n/a
82.348	2.4	41174	stim_ON	8	0	1	1
85.256	0	42628	fixpoint_ON	4	n/a	n/a	n/a
85.768	2.4	42884	stim_ON	8	0	0.6	2
88.676	0	44338	fixpoint_ON	4	n/a	n/a	n/a
89.188	2.4	44594	stim_ON	8	0	0.3	3
92.096	0	46048	fixpoint_ON	4	n/a	n/a	n/a
92.608	2.4	46304	stim_ON	8	0	0	1
95.516	0	47758	fixpoint_ON	4	n/a	n/a	n/a
96.028	2.4	48014	stim_ON	8	1	1	3
98.936	0	49468	fixpoint_ON	4	n/a	n/a	n/a
99.448	2.4	49724	stim_ON	8	1	0.6	2
102.356	0	51178	fixpoint_ON	4	n/a	n/a	n/a
102.868	2.4	51434	stim_ON	8	1	0.3	1
105.776	0	52888	fixpoint_ON	4	n/a	n/a	n/a
106.288	2.4	53144	stim_ON	8	1	0	3
109.196	0	54598	fixpoint_ON	4	n/a	n/a	n/a
109.708	2.4	54854	stim_ON	8	1	0	3
112.616	0	56308	fixpoint_ON	4	n/a	n/a	n/a
113.128	2.4	56564	stim_ON	8	1	0.3	1
116.036	0	58018	fixpoint_ON	4	n/a	n/a	n/a
116.548	2.4	58274	stim_ON	8	1	0.6	2
119.456	0	59728	fixpoint_ON	4	n/a	n/a	n/a
119.968	2.4	59984	stim_ON	8	1	1	3
122.876	0	61438	fixpoint_ON	4	n/a	n/a	n/a
123.388	2.4	61694	stim_ON	8	1	0	1
126.296	0	63148	fixpoint_ON	4	n/a	n/a	n/a
126.808	2.4	63404	stim_ON	8	0	0	2
129.716	0	64858	fixpoint_ON	4	n/a	n/a	n/a
130.228	2.4	65114	stim_ON	8	1	0.3	3
133.136	0	66568	fixpoint_ON	4	n/a	n/a	n/a
133.648	2.4	66824	stim_ON	8	0	0.3	1
136.556	0	68278	fixpoint_ON	4	n/a	n/a	n/a
137.068	2.4	68534	stim_ON	8	1	0.6	2
139.976	0	69988	fixpoint_ON	4	n/a	n/a	n/a
140.488	2.4	70244	stim_ON	8	0	0.6	3
143.396	0	71698	fixpoint_ON	4	n/a	n/a	n/a
143.908	2.4	71954	stim_ON	8	1	1	1
