onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
38.996	0	19498	surroundSuppB2_start	97	n/a	n/a	n/a
40.54	0	20270	fixpoint_ON	4	n/a	n/a	n/a
41.056	2.4	20528	stim_ON	8	1	1	3
43.964	0	21982	fixpoint_ON	4	n/a	n/a	n/a
44.472	2.4	22236	stim_ON	8	1	0.6	1
47.384	0	23692	fixpoint_ON	4	n/a	n/a	n/a
47.892	2.4	23946	stim_ON	8	1	0.3	2
50.804	0	25402	fixpoint_ON	4	n/a	n/a	n/a
51.312	2.4	25656	stim_ON	8	1	0	3
54.224	0	27112	fixpoint_ON	4	n/a	n/a	n/a
54.732	2.4	27366	stim_ON	8	1	0	2
57.644	0	28822	fixpoint_ON	4	n/a	n/a	n/a
58.152	2.4	29076	stim_ON	8	1	0.3	1
61.064	0	30532	fixpoint_ON	4	n/a	n/a	n/a
61.572	2.4	30786	stim_ON	8	1	0.6	3
64.484	0	32242	fixpoint_ON	4	n/a	n/a	n/a
64.992	2.4	32496	stim_ON	8	1	1	2
67.904	0	33952	fixpoint_ON	4	n/a	n/a	n/a
68.412	2.4	34206	stim_ON	8	1	1	3
71.324	0	35662	fixpoint_ON	4	n/a	n/a	n/a
71.832	2.4	35916	stim_ON	8	1	0.6	1
74.744	0	37372	fixpoint_ON	4	n/a	n/a	n/a
75.252	2.4	37626	stim_ON	8	1	0.3	2
78.164	0	39082	fixpoint_ON	4	n/a	n/a	n/a
78.672	2.4	39336	stim_ON	8	1	0	3
81.584	0	40792	fixpoint_ON	4	n/a	n/a	n/a
82.092	2.4	41046	stim_ON	8	0	1	1
85.004	0	42502	fixpoint_ON	4	n/a	n/a	n/a
85.512	2.4	42756	stim_ON	8	0	0.6	2
88.424	0	44212	fixpoint_ON	4	n/a	n/a	n/a
88.932	2.4	44466	stim_ON	8	0	0.3	3
91.844	0	45922	fixpoint_ON	4	n/a	n/a	n/a
92.352	2.4	46176	stim_ON	8	0	0	1
95.264	0	47632	fixpoint_ON	4	n/a	n/a	n/a
95.772	2.4	47886	stim_ON	8	1	1	3
98.684	0	49342	fixpoint_ON	4	n/a	n/a	n/a
99.192	2.4	49596	stim_ON	8	1	0.6	2
102.104	0	51052	fixpoint_ON	4	n/a	n/a	n/a
102.612	2.4	51306	stim_ON	8	1	0.3	1
105.524	0	52762	fixpoint_ON	4	n/a	n/a	n/a
106.032	2.4	53016	stim_ON	8	1	0	3
108.944	0	54472	fixpoint_ON	4	n/a	n/a	n/a
109.452	2.4	54726	stim_ON	8	1	0	3
112.364	0	56182	fixpoint_ON	4	n/a	n/a	n/a
112.872	2.4	56436	stim_ON	8	1	0.3	1
115.784	0	57892	fixpoint_ON	4	n/a	n/a	n/a
116.292	2.4	58146	stim_ON	8	1	0.6	2
119.204	0	59602	fixpoint_ON	4	n/a	n/a	n/a
119.712	2.4	59856	stim_ON	8	1	1	3
122.624	0	61312	fixpoint_ON	4	n/a	n/a	n/a
123.132	2.4	61566	stim_ON	8	1	0	1
126.044	0	63022	fixpoint_ON	4	n/a	n/a	n/a
126.552	2.4	63276	stim_ON	8	0	0	2
129.464	0	64732	fixpoint_ON	4	n/a	n/a	n/a
129.972	2.4	64986	stim_ON	8	1	0.3	3
132.884	0	66442	fixpoint_ON	4	n/a	n/a	n/a
133.392	2.4	66696	stim_ON	8	0	0.3	1
136.304	0	68152	fixpoint_ON	4	n/a	n/a	n/a
136.812	2.4	68406	stim_ON	8	1	0.6	2
139.724	0	69862	fixpoint_ON	4	n/a	n/a	n/a
140.232	2.4	70116	stim_ON	8	0	0.6	3
143.14	0	71570	fixpoint_ON	4	n/a	n/a	n/a
143.652	2.4	71826	stim_ON	8	1	1	1
146.56	0	73280	fixpoint_ON	4	n/a	n/a	n/a
147.072	2.4	73536	stim_ON	8	0	1	2
149.98	0	74990	fixpoint_ON	4	n/a	n/a	n/a
150.492	2.4	75246	stim_ON	8	1	0	3
153.4	0	76700	fixpoint_ON	4	n/a	n/a	n/a
153.912	2.4	76956	stim_ON	8	1	0.3	1
156.82	0	78410	fixpoint_ON	4	n/a	n/a	n/a
157.332	2.4	78666	stim_ON	8	1	0.6	2
160.24	0	80120	fixpoint_ON	4	n/a	n/a	n/a
160.752	2.4	80376	stim_ON	8	1	1	3
163.66	0	81830	fixpoint_ON	4	n/a	n/a	n/a
164.172	2.4	82086	stim_ON	8	1	1	2
167.08	0	83540	fixpoint_ON	4	n/a	n/a	n/a
