onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
37.516	n/a	18758	contrastChangeB2_start	95	n/a
43.252	n/a	21626	contrastTrial_start	5	n/a
47.652	n/a	23826	left_target	8	n/a
49.26	n/a	24630	left_buttonPress	12	smiley_face
50.052	n/a	25026	contrastTrial_start	5	n/a
56.052	n/a	28026	left_target	8	n/a
57.592	n/a	28796	left_buttonPress	12	smiley_face
58.452	n/a	29226	contrastTrial_start	5	n/a
62.852	n/a	31426	right_target	9	n/a
64.272	n/a	32136	right_buttonPress	13	smiley_face
65.252	n/a	32626	contrastTrial_start	5	n/a
69.652	n/a	34826	left_target	8	n/a
70.772	n/a	35386	left_buttonPress	12	smiley_face
72.052	n/a	36026	contrastTrial_start	5	n/a
78.048	n/a	39024	right_target	9	n/a
79.58	n/a	39790	right_buttonPress	13	smiley_face
80.452	n/a	40226	contrastTrial_start	5	n/a
86.448	n/a	43224	right_target	9	n/a
88.048	n/a	44024	right_buttonPress	13	smiley_face
88.848	n/a	44424	contrastTrial_start	5	n/a
93.248	n/a	46624	left_target	8	n/a
94.48	n/a	47240	left_buttonPress	12	smiley_face
95.648	n/a	47824	contrastTrial_start	5	n/a
98.448	n/a	49224	right_target	9	n/a
100.228	n/a	50114	right_buttonPress	13	smiley_face
100.848	n/a	50424	contrastTrial_start	5	n/a
103.648	n/a	51824	right_target	9	n/a
106.048	n/a	53024	contrastTrial_start	5	n/a
112.048	n/a	56024	left_target	8	n/a
113.28	n/a	56640	left_buttonPress	12	smiley_face
114.448	n/a	57224	contrastTrial_start	5	n/a
118.848	n/a	59424	left_target	8	n/a
120.04	n/a	60020	left_buttonPress	12	smiley_face
121.248	n/a	60624	contrastTrial_start	5	n/a
127.248	n/a	63624	left_target	8	n/a
128.82	n/a	64410	left_buttonPress	12	smiley_face
129.648	n/a	64824	contrastTrial_start	5	n/a
132.448	n/a	66224	left_target	8	n/a
134.18	n/a	67090	left_buttonPress	12	smiley_face
134.848	n/a	67424	contrastTrial_start	5	n/a
140.848	n/a	70424	right_target	9	n/a
142.36	n/a	71180	right_buttonPress	13	smiley_face
143.248	n/a	71624	contrastTrial_start	5	n/a
147.648	n/a	73824	right_target	9	n/a
149.08	n/a	74540	right_buttonPress	13	smiley_face
150.048	n/a	75024	contrastTrial_start	5	n/a
152.848	n/a	76424	left_target	8	n/a
154.288	n/a	77144	left_buttonPress	12	smiley_face
155.248	n/a	77624	contrastTrial_start	5	n/a
158.048	n/a	79024	right_target	9	n/a
159.56	n/a	79780	right_buttonPress	13	smiley_face
160.448	n/a	80224	contrastTrial_start	5	n/a
163.248	n/a	81624	left_target	8	n/a
164.74	n/a	82370	left_buttonPress	12	smiley_face
165.648	n/a	82824	contrastTrial_start	5	n/a
168.448	n/a	84224	left_target	8	n/a
169.808	n/a	84904	left_buttonPress	12	smiley_face
170.848	n/a	85424	contrastTrial_start	5	n/a
173.648	n/a	86824	right_target	9	n/a
174.92	n/a	87460	right_buttonPress	13	smiley_face
176.048	n/a	88024	contrastTrial_start	5	n/a
180.448	n/a	90224	right_target	9	n/a
181.788	n/a	90894	right_buttonPress	13	smiley_face
182.848	n/a	91424	contrastTrial_start	5	n/a
187.248	n/a	93624	right_target	9	n/a
188.72	n/a	94360	right_buttonPress	13	smiley_face
189.648	n/a	94824	contrastTrial_start	5	n/a
195.648	n/a	97824	left_target	8	n/a
197.32	n/a	98660	left_buttonPress	12	smiley_face
198.048	n/a	99024	contrastTrial_start	5	n/a
204.048	n/a	102024	right_target	9	n/a
205.648	n/a	102824	right_buttonPress	13	smiley_face
206.448	n/a	103224	contrastTrial_start	5	n/a
212.84	n/a	106420	break cnt	break cnt	n/a
249.528	n/a	124764	9999	9999	n/a
