onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
36.5	0	18250	surroundSuppB2_start	97	n/a	n/a	n/a
38.028	0	19014	fixpoint_ON	4	n/a	n/a	n/a
38.544	2.4	19272	stim_ON	8	1	1	3
41.464	0	20732	fixpoint_ON	4	n/a	n/a	n/a
41.972	2.4	20986	stim_ON	8	1	0.6	1
44.884	0	22442	fixpoint_ON	4	n/a	n/a	n/a
45.392	2.4	22696	stim_ON	8	1	0.3	2
48.304	0	24152	fixpoint_ON	4	n/a	n/a	n/a
48.812	2.4	24406	stim_ON	8	1	0	3
51.724	0	25862	fixpoint_ON	4	n/a	n/a	n/a
52.232	2.4	26116	stim_ON	8	1	0	2
55.144	0	27572	fixpoint_ON	4	n/a	n/a	n/a
55.652	2.4	27826	stim_ON	8	1	0.3	1
58.564	0	29282	fixpoint_ON	4	n/a	n/a	n/a
59.072	2.4	29536	stim_ON	8	1	0.6	3
61.984	0	30992	fixpoint_ON	4	n/a	n/a	n/a
62.492	2.4	31246	stim_ON	8	1	1	2
65.404	0	32702	fixpoint_ON	4	n/a	n/a	n/a
65.912	2.4	32956	stim_ON	8	1	1	3
68.824	0	34412	fixpoint_ON	4	n/a	n/a	n/a
69.332	2.4	34666	stim_ON	8	1	0.6	1
72.244	0	36122	fixpoint_ON	4	n/a	n/a	n/a
72.752	2.4	36376	stim_ON	8	1	0.3	2
75.664	0	37832	fixpoint_ON	4	n/a	n/a	n/a
76.172	2.4	38086	stim_ON	8	1	0	3
79.08	0	39540	fixpoint_ON	4	n/a	n/a	n/a
79.592	2.4	39796	stim_ON	8	0	1	1
82.5	0	41250	fixpoint_ON	4	n/a	n/a	n/a
83.012	2.4	41506	stim_ON	8	0	0.6	2
85.92	0	42960	fixpoint_ON	4	n/a	n/a	n/a
86.432	2.4	43216	stim_ON	8	0	0.3	3
89.34	0	44670	fixpoint_ON	4	n/a	n/a	n/a
89.852	2.4	44926	stim_ON	8	0	0	1
