onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
64.7	0	32350	surroundSuppB1_start	93	n/a	n/a	n/a
66.244	0	33122	fixpoint_ON	4	n/a	n/a	n/a
66.76	2.4	33380	stim_ON	8	1	0	2
69.68	0	34840	fixpoint_ON	4	n/a	n/a	n/a
70.188	2.4	35094	stim_ON	8	1	0.3	3
73.1	0	36550	fixpoint_ON	4	n/a	n/a	n/a
73.612	2.4	36806	stim_ON	8	1	0.6	1
76.52	0	38260	fixpoint_ON	4	n/a	n/a	n/a
77.028	2.4	38514	stim_ON	8	1	1	2
79.94	0	39970	fixpoint_ON	4	n/a	n/a	n/a
80.448	2.4	40224	stim_ON	8	1	0	3
83.36	0	41680	fixpoint_ON	4	n/a	n/a	n/a
83.868	2.4	41934	stim_ON	8	1	0.3	2
86.78	0	43390	fixpoint_ON	4	n/a	n/a	n/a
87.288	2.4	43644	stim_ON	8	1	0.6	1
90.2	0	45100	fixpoint_ON	4	n/a	n/a	n/a
90.708	2.4	45354	stim_ON	8	1	1	3
93.62	0	46810	fixpoint_ON	4	n/a	n/a	n/a
94.128	2.4	47064	stim_ON	8	1	0	2
97.04	0	48520	fixpoint_ON	4	n/a	n/a	n/a
97.548	2.4	48774	stim_ON	8	1	0.3	3
100.46	0	50230	fixpoint_ON	4	n/a	n/a	n/a
100.968	2.4	50484	stim_ON	8	1	0.6	1
103.88	0	51940	fixpoint_ON	4	n/a	n/a	n/a
104.388	2.4	52194	stim_ON	8	1	1	2
107.3	0	53650	fixpoint_ON	4	n/a	n/a	n/a
107.808	2.4	53904	stim_ON	8	0	0	3
110.72	0	55360	fixpoint_ON	4	n/a	n/a	n/a
111.228	2.4	55614	stim_ON	8	0	0.3	1
114.14	0	57070	fixpoint_ON	4	n/a	n/a	n/a
114.648	2.4	57324	stim_ON	8	0	0.6	2
117.56	0	58780	fixpoint_ON	4	n/a	n/a	n/a
118.068	2.4	59034	stim_ON	8	0	1	3
120.98	0	60490	fixpoint_ON	4	n/a	n/a	n/a
121.488	2.4	60744	stim_ON	8	1	1	1
124.4	0	62200	fixpoint_ON	4	n/a	n/a	n/a
124.908	2.4	62454	stim_ON	8	1	0.6	3
127.82	0	63910	fixpoint_ON	4	n/a	n/a	n/a
128.328	2.4	64164	stim_ON	8	1	0.3	2
131.24	0	65620	fixpoint_ON	4	n/a	n/a	n/a
131.748	2.4	65874	stim_ON	8	1	0	1
134.66	0	67330	fixpoint_ON	4	n/a	n/a	n/a
135.168	2.4	67584	stim_ON	8	1	1	1
138.08	0	69040	fixpoint_ON	4	n/a	n/a	n/a
138.588	2.4	69294	stim_ON	8	1	0.6	2
141.5	0	70750	fixpoint_ON	4	n/a	n/a	n/a
142.008	2.4	71004	stim_ON	8	1	0.3	3
144.92	0	72460	fixpoint_ON	4	n/a	n/a	n/a
145.428	2.4	72714	stim_ON	8	1	0	1
148.34	0	74170	fixpoint_ON	4	n/a	n/a	n/a
148.848	2.4	74424	stim_ON	8	0	0	2
151.76	0	75880	fixpoint_ON	4	n/a	n/a	n/a
152.268	2.4	76134	stim_ON	8	1	0	3
155.18	0	77590	fixpoint_ON	4	n/a	n/a	n/a
155.688	2.4	77844	stim_ON	8	0	0.3	1
158.596	0	79298	fixpoint_ON	4	n/a	n/a	n/a
159.108	2.4	79554	stim_ON	8	1	0.3	2
162.016	0	81008	fixpoint_ON	4	n/a	n/a	n/a
162.528	2.4	81264	stim_ON	8	0	0.6	3
165.436	0	82718	fixpoint_ON	4	n/a	n/a	n/a
165.948	2.4	82974	stim_ON	8	1	0.6	1
168.856	0	84428	fixpoint_ON	4	n/a	n/a	n/a
169.368	2.4	84684	stim_ON	8	0	1	2
172.276	0	86138	fixpoint_ON	4	n/a	n/a	n/a
172.788	2.4	86394	stim_ON	8	1	1	3
175.696	0	87848	fixpoint_ON	4	n/a	n/a	n/a
176.208	2.4	88104	stim_ON	8	1	1	1
179.128	0	89564	fixpoint_ON	4	n/a	n/a	n/a
179.64	2.4	89820	stim_ON	8	1	0.6	2
182.548	0	91274	fixpoint_ON	4	n/a	n/a	n/a
183.056	2.4	91528	stim_ON	8	1	0.3	3
185.968	0	92984	fixpoint_ON	4	n/a	n/a	n/a
186.48	2.4	93240	stim_ON	8	1	0	1
189.388	0	94694	fixpoint_ON	4	n/a	n/a	n/a
189.9	2.4	94950	stim_ON	8	1	1	1
192.808	0	96404	fixpoint_ON	4	n/a	n/a	n/a
193.316	2.4	96658	stim_ON	8	1	0.6	3
196.228	0	98114	fixpoint_ON	4	n/a	n/a	n/a
196.74	2.4	98370	stim_ON	8	1	0.3	2
199.648	0	99824	fixpoint_ON	4	n/a	n/a	n/a
200.16	2.4	100080	stim_ON	8	1	0	1
203.068	0	101534	fixpoint_ON	4	n/a	n/a	n/a
203.576	2.4	101788	stim_ON	8	0	0	3
206.488	0	103244	fixpoint_ON	4	n/a	n/a	n/a
207	2.4	103500	stim_ON	8	0	0.3	1
209.908	0	104954	fixpoint_ON	4	n/a	n/a	n/a
210.416	2.4	105208	stim_ON	8	0	0.6	2
213.328	0	106664	fixpoint_ON	4	n/a	n/a	n/a
213.84	2.4	106920	stim_ON	8	0	1	3
216.748	0	108374	fixpoint_ON	4	n/a	n/a	n/a
217.26	2.4	108630	stim_ON	8	1	0	1
220.168	0	110084	fixpoint_ON	4	n/a	n/a	n/a
220.676	2.4	110338	stim_ON	8	1	0.3	2
223.588	0	111794	fixpoint_ON	4	n/a	n/a	n/a
224.096	2.4	112048	stim_ON	8	1	0.6	3
227.008	0	113504	fixpoint_ON	4	n/a	n/a	n/a
227.516	2.4	113758	stim_ON	8	1	1	1
230.428	0	115214	fixpoint_ON	4	n/a	n/a	n/a
230.936	2.4	115468	stim_ON	8	1	0	2
233.848	0	116924	fixpoint_ON	4	n/a	n/a	n/a
234.356	2.4	117178	stim_ON	8	1	0.3	1
237.268	0	118634	fixpoint_ON	4	n/a	n/a	n/a
237.776	2.4	118888	stim_ON	8	1	0.6	3
240.688	0	120344	fixpoint_ON	4	n/a	n/a	n/a
241.196	2.4	120598	stim_ON	8	1	1	2
244.108	0	122054	fixpoint_ON	4	n/a	n/a	n/a
244.616	2.4	122308	stim_ON	8	1	0	1
247.528	0	123764	fixpoint_ON	4	n/a	n/a	n/a
248.036	2.4	124018	stim_ON	8	1	0.3	2
250.948	0	125474	fixpoint_ON	4	n/a	n/a	n/a
251.456	2.4	125728	stim_ON	8	1	0.6	3
254.368	0	127184	fixpoint_ON	4	n/a	n/a	n/a
254.876	2.4	127438	stim_ON	8	1	1	1
257.788	0	128894	fixpoint_ON	4	n/a	n/a	n/a
258.296	2.4	129148	stim_ON	8	1	1	3
261.208	0	130604	fixpoint_ON	4	n/a	n/a	n/a
261.716	2.4	130858	stim_ON	8	0	1	1
264.628	0	132314	fixpoint_ON	4	n/a	n/a	n/a
265.136	2.4	132568	stim_ON	8	1	0.6	2
268.048	0	134024	fixpoint_ON	4	n/a	n/a	n/a
268.556	2.4	134278	stim_ON	8	0	0.6	3
