onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
170.99	n/a	85495	surroundSuppB1_start	93	n/a	n/a	n/a
172.542	n/a	86271	fixpoint_ON	4	n/a	n/a	n/a
173.072	2.4	86536	stim_ON	8	1	0	2
175.99	n/a	87995	fixpoint_ON	4	n/a	n/a	n/a
176.5	2.4	88250	stim_ON	8	1	0.3	3
179.41	n/a	89705	fixpoint_ON	4	n/a	n/a	n/a
179.92	2.4	89960	stim_ON	8	1	0.6	1
182.83	n/a	91415	fixpoint_ON	4	n/a	n/a	n/a
183.34	2.4	91670	stim_ON	8	1	1	2
186.25	n/a	93125	fixpoint_ON	4	n/a	n/a	n/a
186.76	2.4	93380	stim_ON	8	1	0	3
189.67	n/a	94835	fixpoint_ON	4	n/a	n/a	n/a
190.18	2.4	95090	stim_ON	8	1	0.3	2
193.09	n/a	96545	fixpoint_ON	4	n/a	n/a	n/a
193.6	2.4	96800	stim_ON	8	1	0.6	1
196.51	n/a	98255	fixpoint_ON	4	n/a	n/a	n/a
197.02	2.4	98510	stim_ON	8	1	1	3
199.94	n/a	99970	fixpoint_ON	4	n/a	n/a	n/a
200.45	2.4	100225	stim_ON	8	1	0	2
203.36	n/a	101680	fixpoint_ON	4	n/a	n/a	n/a
203.87	2.4	101935	stim_ON	8	1	0.3	3
206.78	n/a	103390	fixpoint_ON	4	n/a	n/a	n/a
207.29	2.4	103645	stim_ON	8	1	0.6	1
210.2	n/a	105100	fixpoint_ON	4	n/a	n/a	n/a
210.71	2.4	105355	stim_ON	8	1	1	2
213.622	n/a	106811	fixpoint_ON	4	n/a	n/a	n/a
214.132	2.4	107066	stim_ON	8	0	0	3
217.042	n/a	108521	fixpoint_ON	4	n/a	n/a	n/a
217.552	2.4	108776	stim_ON	8	0	0.3	1
220.462	n/a	110231	fixpoint_ON	4	n/a	n/a	n/a
220.972	2.4	110486	stim_ON	8	0	0.6	2
223.882	n/a	111941	fixpoint_ON	4	n/a	n/a	n/a
224.392	2.4	112196	stim_ON	8	0	1	3
227.302	n/a	113651	fixpoint_ON	4	n/a	n/a	n/a
227.812	2.4	113906	stim_ON	8	1	1	1
230.732	n/a	115366	fixpoint_ON	4	n/a	n/a	n/a
231.242	2.4	115621	stim_ON	8	1	0.6	3
234.152	n/a	117076	fixpoint_ON	4	n/a	n/a	n/a
234.662	2.4	117331	stim_ON	8	1	0.3	2
237.572	n/a	118786	fixpoint_ON	4	n/a	n/a	n/a
238.082	2.4	119041	stim_ON	8	1	0	1
240.992	n/a	120496	fixpoint_ON	4	n/a	n/a	n/a
241.502	2.4	120751	stim_ON	8	1	1	1
244.412	n/a	122206	fixpoint_ON	4	n/a	n/a	n/a
244.922	2.4	122461	stim_ON	8	1	0.6	2
247.832	n/a	123916	fixpoint_ON	4	n/a	n/a	n/a
248.342	2.4	124171	stim_ON	8	1	0.3	3
