onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	0	0	break cnt	break cnt	n/a	n/a	n/a
42.42	0	21210	surroundSuppB1_start	93	n/a	n/a	n/a
43.96	0	21980	fixpoint_ON	4	n/a	n/a	n/a
44.48	2.4	22240	stim_ON	8	1	0	2
47.388	0	23694	fixpoint_ON	4	n/a	n/a	n/a
47.896	2.4	23948	stim_ON	8	1	0.3	3
50.808	0	25404	fixpoint_ON	4	n/a	n/a	n/a
51.316	2.4	25658	stim_ON	8	1	0.6	1
54.228	0	27114	fixpoint_ON	4	n/a	n/a	n/a
54.736	2.4	27368	stim_ON	8	1	1	2
57.644	0	28822	fixpoint_ON	4	n/a	n/a	n/a
58.156	2.4	29078	stim_ON	8	1	0	3
61.064	0	30532	fixpoint_ON	4	n/a	n/a	n/a
61.576	2.4	30788	stim_ON	8	1	0.3	2
64.484	0	32242	fixpoint_ON	4	n/a	n/a	n/a
64.996	2.4	32498	stim_ON	8	1	0.6	1
67.904	0	33952	fixpoint_ON	4	n/a	n/a	n/a
68.416	2.4	34208	stim_ON	8	1	1	3
71.324	0	35662	fixpoint_ON	4	n/a	n/a	n/a
71.836	2.4	35918	stim_ON	8	1	0	2
74.744	0	37372	fixpoint_ON	4	n/a	n/a	n/a
75.256	2.4	37628	stim_ON	8	1	0.3	3
78.164	0	39082	fixpoint_ON	4	n/a	n/a	n/a
78.676	2.4	39338	stim_ON	8	1	0.6	1
81.584	0	40792	fixpoint_ON	4	n/a	n/a	n/a
82.096	2.4	41048	stim_ON	8	1	1	2
85.004	0	42502	fixpoint_ON	4	n/a	n/a	n/a
85.516	2.4	42758	stim_ON	8	0	0	3
88.424	0	44212	fixpoint_ON	4	n/a	n/a	n/a
88.936	2.4	44468	stim_ON	8	0	0.3	1
91.844	0	45922	fixpoint_ON	4	n/a	n/a	n/a
92.356	2.4	46178	stim_ON	8	0	0.6	2
95.264	0	47632	fixpoint_ON	4	n/a	n/a	n/a
95.776	2.4	47888	stim_ON	8	0	1	3
98.684	0	49342	fixpoint_ON	4	n/a	n/a	n/a
99.196	2.4	49598	stim_ON	8	1	1	1
102.104	0	51052	fixpoint_ON	4	n/a	n/a	n/a
102.616	2.4	51308	stim_ON	8	1	0.6	3
105.524	0	52762	fixpoint_ON	4	n/a	n/a	n/a
106.036	2.4	53018	stim_ON	8	1	0.3	2
108.944	0	54472	fixpoint_ON	4	n/a	n/a	n/a
109.456	2.4	54728	stim_ON	8	1	0	1
112.364	0	56182	fixpoint_ON	4	n/a	n/a	n/a
112.876	2.4	56438	stim_ON	8	1	1	1
115.784	0	57892	fixpoint_ON	4	n/a	n/a	n/a
116.296	2.4	58148	stim_ON	8	1	0.6	2
119.204	0	59602	fixpoint_ON	4	n/a	n/a	n/a
119.716	2.4	59858	stim_ON	8	1	0.3	3
122.624	0	61312	fixpoint_ON	4	n/a	n/a	n/a
123.136	2.4	61568	stim_ON	8	1	0	1
126.044	0	63022	fixpoint_ON	4	n/a	n/a	n/a
126.556	2.4	63278	stim_ON	8	0	0	2
129.464	0	64732	fixpoint_ON	4	n/a	n/a	n/a
129.976	2.4	64988	stim_ON	8	1	0	3
132.884	0	66442	fixpoint_ON	4	n/a	n/a	n/a
133.396	2.4	66698	stim_ON	8	0	0.3	1
